_id,passenger_id,flight_id,booking_date,class,price,seat_number,airline,luggage_weight,checkin_time,payment_method,booking_channel,frequent_flyer,arrival_airport,destination_country,destination_zone,meal_preference
685abfd60f1531c3d1c78c46,P03679,FL01451,2023-01-02,Economy,196.22,47B,KLM,14.4,2023-02-05T05:53:14.677591,Credit Card,Call Center,NaN,ZRH,Switzerland,Europe,Diabetic
685abfd60f1531c3d1c78c47,P03679,FL01939,2023-08-26,Economy,190.57,9D,Singapore Airlines,31.9,2023-09-09T11:27:45.707102,Google Pay,Call Center,NaN,NRT,Japan,Asia,Diabetic
685abfd60f1531c3d1c78c48,P03679,FL01518,2023-11-30,Business,883.19,50B,Qatar Airways,2.4,2023-12-08T15:35:00.167603,Credit Card,Mobile App,NaN,LIS,Portugal,Europe,Diabetic
685abfd60f1531c3d1c78c49,P03680,FL00469,2023-05-21,Economy,203.68,16C,KLM,30.9,2023-07-11T20:44:06.209788,Credit Card,Travel Agency,Platinum,DEL,India,Asia,Gluten-Free
685abfd60f1531c3d1c78c4a,P03680,FL00629,2023-02-22,Economy,109.56,19A,Qatar Airways,19.4,2023-03-02T04:36:33.758816,Apple Pay,Mobile App,NaN,BKK,Thailand,Asia,Gluten-Free
685abfd60f1531c3d1c78c4b,P03681,FL00148,2023-10-01,Premium Economy,381.53,25F,KLM,18.1,2023-11-14T10:25:54.757873,Apple Pay,Website,NaN,SFO,United States,North America,Vegan
685abfd60f1531c3d1c78c4c,P03681,FL01222,2023-06-15,Premium Economy,408.81,9C,Air France,26.7,2023-07-23T04:06:03.729747,Google Pay,Website,Silver,CPT,South Africa,Africa,Vegan
685abfd60f1531c3d1c78c4d,P03681,FL01268,2022-11-30,Economy,222.96,13B,KLM,3,2023-01-16T07:57:07.433141,PayPal,Call Center,Platinum,NRT,Japan,Asia,Vegan
685abfd60f1531c3d1c78c4e,P03681,FL01281,2022-12-02,Economy,185.98,38C,British Airways,6.8,2023-01-24T23:37:22.668325,Google Pay,Travel Agency,Silver,SFO,United States,North America,Vegan
685abfd60f1531c3d1c78c4f,P03682,FL00770,2023-11-16,Economy,232.86,59F,Lufthansa,3.2,2023-12-28T13:38:48.842732,PayPal,Website,NaN,HND,Japan,Asia,Halal
685abfd60f1531c3d1c78c50,P03682,FL00975,2023-08-22,Economy,109.42,18F,British Airways,30.5,2023-10-01T21:31:56.472836,Google Pay,Mobile App,Silver,BKK,Thailand,Asia,Halal
685abfd60f1531c3d1c78c51,P03683,FL01248,2023-06-15,Economy,133.97,26D,Air France,5.2,2023-08-13T16:50:20.623447,Apple Pay,Call Center,Gold,HND,Japan,Asia,Kosher
685abfd60f1531c3d1c78c52,P03683,FL00377,2023-01-02,Economy,233.35,42D,Emirates,8.4,2023-01-12T10:15:02.843583,Google Pay,Travel Agency,NaN,CPT,South Africa,Africa,Kosher
685abfd60f1531c3d1c78c53,P03684,FL00559,2023-10-29,Economy,237.39,27D,KLM,12.1,2023-11-30T07:15:53.640739,Google Pay,Website,NaN,BOM,India,Asia,No Preference
685abfd60f1531c3d1c78c54,P03684,FL01900,2023-02-17,Economy,231.61,4F,Singapore Airlines,30.8,2023-03-18T05:48:41.618047,Google Pay,Website,NaN,SFO,United States,North America,No Preference
685abfd60f1531c3d1c78c55,P03684,FL01682,2023-10-31,Business,690.96,12B,United Airlines,27.1,2023-11-18T13:48:24.820722,Apple Pay,Website,Silver,JFK,United States,North America,No Preference
685abfd60f1531c3d1c78c56,P03684,FL00740,2022-12-12,Economy,147.88,53F,United Airlines,13.7,2023-01-21T04:45:17.448967,Bank Transfer,Travel Agency,Silver,DEL,India,Asia,No Preference
685abfd60f1531c3d1c78c57,P03685,FL00965,2023-07-08,Economy,126.7,40E,British Airways,15.2,2023-07-14T12:41:47.883727,Google Pay,Website,Silver,ZRH,Switzerland,Europe,Lactose-Free
685abfd60f1531c3d1c78c58,P03685,FL00395,2023-06-03,Economy,117.25,52A,Emirates,30.4,2023-06-29T23:22:17.093397,Apple Pay,Website,Silver,ICN,South Korea,Asia,Lactose-Free
685abfd60f1531c3d1c78c59,P03686,FL00621,2023-01-08,Premium Economy,260.22,20B,Singapore Airlines,11.3,2023-01-27T05:14:42.956938,PayPal,Website,NaN,HND,Japan,Asia,Vegetarian
685abfd60f1531c3d1c78c5a,P03686,FL01555,2023-03-10,Premium Economy,210.41,46E,Air France,23.9,2023-05-03T21:06:53.727212,Google Pay,Website,Gold,MEX,Mexico,North America,Vegetarian
685abfd60f1531c3d1c78c5b,P03687,FL00129,2023-04-02,Economy,179.87,23C,United Airlines,21.2,2023-04-22T00:17:58.953904,Credit Card,Travel Agency,Gold,LIS,Portugal,Europe,Vegan
685abfd60f1531c3d1c78c5c,P03688,FL00345,2023-06-15,Economy,164.04,59B,Air France,19.4,2023-07-17T03:56:10.872262,Bank Transfer,Website,Silver,AMS,Netherlands,Europe,Vegetarian
685abfd60f1531c3d1c78c5d,P03688,FL00643,2023-05-03,Economy,236.72,9F,KLM,11.5,2023-05-13T20:36:27.430439,Apple Pay,Travel Agency,NaN,ZRH,Switzerland,Europe,Vegetarian
685abfd60f1531c3d1c78c5e,P03688,FL00302,2023-03-12,Economy,136.49,14D,Air France,0.2,2023-04-30T15:52:14.040542,Credit Card,Call Center,Silver,BOM,India,Asia,Vegetarian
685abfd60f1531c3d1c78c5f,P03688,FL01280,2023-08-30,Business,752.33,53F,Singapore Airlines,28.4,2023-10-29T18:35:22.813752,Bank Transfer,Call Center,NaN,NRT,Japan,Asia,Vegetarian
685abfd60f1531c3d1c78c60,P03689,FL00049,2023-03-07,Economy,191.18,36D,British Airways,31.4,2023-03-21T21:32:35.367491,Apple Pay,Website,NaN,JFK,United States,North America,Vegan
685abfd60f1531c3d1c78c61,P03690,FL01073,2023-02-09,Economy,236.79,52D,British Airways,23.8,2023-02-16T09:42:13.703071,PayPal,Call Center,NaN,MAD,Spain,Europe,Vegetarian
685abfd60f1531c3d1c78c62,P03690,FL01070,2023-06-14,Economy,168.44,40D,KLM,17.3,2023-06-25T08:37:37.640258,PayPal,Website,Silver,LAX,United States,North America,Vegetarian
685abfd60f1531c3d1c78c63,P03690,FL01074,2023-11-09,Business,869.95,12E,Air France,0.4,2023-12-15T23:58:20.695472,Credit Card,Website,Gold,ZRH,Switzerland,Europe,Vegetarian
685abfd60f1531c3d1c78c64,P03690,FL00191,2023-09-14,Business,828.75,35B,Lufthansa,17.7,2023-09-22T22:21:55.957815,Apple Pay,Mobile App,Silver,ICN,South Korea,Asia,Vegetarian
685abfd60f1531c3d1c78c65,P03691,FL01163,2023-07-06,Economy,156.14,47B,Lufthansa,28.8,2023-09-01T22:22:02.178463,Apple Pay,Website,NaN,FRA,Germany,Europe,Gluten-Free
685abfd60f1531c3d1c78c66,P03692,FL00576,2023-06-05,Economy,159.65,36C,Singapore Airlines,25.9,2023-07-01T20:30:38.294212,Google Pay,Mobile App,NaN,LAX,United States,North America,Gluten-Free
685abfd60f1531c3d1c78c67,P03692,FL00533,2022-12-24,Economy,230.97,27B,Air France,21.8,2023-01-11T08:15:24.090366,PayPal,Travel Agency,NaN,DEL,India,Asia,Gluten-Free
685abfd60f1531c3d1c78c68,P03692,FL00610,2023-02-10,Premium Economy,276.73,60B,Emirates,8.6,2023-02-17T08:46:24.699669,PayPal,Website,Silver,FRA,Germany,Europe,Gluten-Free
685abfd60f1531c3d1c78c69,P03692,FL01017,2023-05-16,Premium Economy,283.5,45F,British Airways,29.7,2023-07-06T23:11:19.396068,PayPal,Travel Agency,Gold,SFO,United States,North America,Gluten-Free
685abfd60f1531c3d1c78c6a,P03693,FL01320,2023-06-16,Economy,153.63,13E,Qatar Airways,4.1,2023-08-15T10:13:17.402717,Apple Pay,Mobile App,NaN,LAX,United States,North America,Vegetarian
685abfd60f1531c3d1c78c6b,P03694,FL00660,2022-12-17,Economy,154.2,58F,Qatar Airways,22.9,2023-01-03T05:47:53.554682,PayPal,Call Center,Silver,JFK,United States,North America,Halal
685abfd60f1531c3d1c78c6c,P03694,FL01020,2023-11-27,Economy,214.87,8E,Lufthansa,3.2,2023-12-16T21:34:25.919713,PayPal,Call Center,Gold,MEX,Mexico,North America,Halal
685abfd60f1531c3d1c78c6d,P03695,FL01325,2023-06-06,Premium Economy,319.98,22A,KLM,13.8,2023-07-28T13:18:58.454775,Apple Pay,Call Center,Gold,DEL,India,Asia,Lactose-Free
685abfd60f1531c3d1c78c6e,P03695,FL01921,2023-03-29,Economy,204.09,51A,Emirates,29.9,2023-04-28T17:04:41.018349,Google Pay,Call Center,Silver,SFO,United States,North America,Lactose-Free
685abfd60f1531c3d1c78c6f,P03695,FL00719,2023-03-20,Premium Economy,202.46,9E,Air France,25.7,2023-03-31T08:16:55.560582,Credit Card,Call Center,NaN,BKK,Thailand,Asia,Lactose-Free
685abfd60f1531c3d1c78c70,P03696,FL00711,2023-01-20,Economy,196.49,56A,Singapore Airlines,5.4,2023-02-27T04:59:12.515689,Bank Transfer,Call Center,Gold,YUL,Canada,North America,Gluten-Free
685abfd60f1531c3d1c78c71,P03696,FL00202,2023-08-29,Business,528.79,25C,Singapore Airlines,23.3,2023-09-19T22:34:26.415812,Bank Transfer,Travel Agency,Silver,NRT,Japan,Asia,Gluten-Free
685abfd60f1531c3d1c78c72,P03696,FL01342,2023-12-16,Business,665.5,33B,Singapore Airlines,29.7,2023-12-23T03:39:31.110835,Apple Pay,Mobile App,Gold,BKK,Thailand,Asia,Gluten-Free
685abfd60f1531c3d1c78c73,P03696,FL01011,2023-04-02,Economy,168.23,43B,British Airways,5,2023-04-16T20:02:51.881278,PayPal,Travel Agency,Platinum,MAD,Spain,Europe,Gluten-Free
685abfd60f1531c3d1c78c74,P03697,FL01514,2023-09-23,Business,855.97,46B,Emirates,27.7,2023-11-15T18:32:29.524019,PayPal,Mobile App,NaN,AMS,Netherlands,Europe,Vegan
685abfd60f1531c3d1c78c75,P03697,FL00321,2023-09-02,Business,764.82,21D,Qatar Airways,28.1,2023-10-25T08:04:36.380070,PayPal,Call Center,Silver,ZRH,Switzerland,Europe,Vegan
685abfd60f1531c3d1c78c76,P03698,FL01632,2023-07-15,Economy,133.35,24D,Lufthansa,31.9,2023-08-14T19:00:06.040498,PayPal,Travel Agency,Platinum,DXB,United Arab Emirates,Middle East,Kosher
685abfd60f1531c3d1c78c77,P03699,FL01036,2022-11-25,Economy,134.45,33F,Emirates,24.5,2023-01-21T02:51:38.310906,Bank Transfer,Travel Agency,NaN,SFO,United States,North America,Halal
685abfd60f1531c3d1c78c78,P03699,FL01541,2023-01-08,Economy,144.43,49A,British Airways,18.6,2023-01-23T00:48:15.624304,Bank Transfer,Call Center,Silver,CPT,South Africa,Africa,Halal
685abfd60f1531c3d1c78c79,P03700,FL01947,2022-12-21,Premium Economy,345.59,40F,Lufthansa,14.9,2023-01-01T11:06:21.342727,PayPal,Call Center,Silver,JNB,South Africa,Africa,No Preference
685abfd60f1531c3d1c78c7a,P03700,FL00379,2023-06-24,Business,727.98,55F,United Airlines,31.2,2023-07-29T15:48:50.330785,PayPal,Travel Agency,Silver,ZRH,Switzerland,Europe,No Preference
685abfd60f1531c3d1c78c7b,P03700,FL00841,2023-09-16,Economy,226.67,22E,Qatar Airways,13,2023-09-22T23:30:19.288881,Google Pay,Mobile App,NaN,MEX,Mexico,North America,No Preference
685abfd60f1531c3d1c78c7c,P03701,FL00913,2022-12-15,Premium Economy,218.39,38C,KLM,0.9,2023-01-07T15:45:46.609559,Google Pay,Website,NaN,MEX,Mexico,North America,No Preference
685abfd60f1531c3d1c78c7d,P03701,FL01970,2023-08-16,Business,817.36,51E,Emirates,9.4,2023-09-01T12:32:52.185323,Apple Pay,Travel Agency,Silver,BOM,India,Asia,No Preference
685abfd60f1531c3d1c78c7e,P03702,FL01143,2023-03-27,Premium Economy,205.35,20F,United Airlines,28.8,2023-04-15T16:50:54.639202,Credit Card,Website,Platinum,YUL,Canada,North America,Halal
685abfd60f1531c3d1c78c7f,P03702,FL00825,2023-07-04,Economy,247.76,28A,United Airlines,14.5,2023-07-20T17:15:08.703599,Google Pay,Travel Agency,Platinum,BOM,India,Asia,Halal
685abfd60f1531c3d1c78c80,P03702,FL01060,2023-02-11,Economy,141.56,35F,Air France,19.6,2023-02-25T06:29:43.114440,PayPal,Travel Agency,NaN,JFK,United States,North America,Halal
685abfd60f1531c3d1c78c81,P03702,FL01331,2023-10-20,Business,872.5,58A,Singapore Airlines,1.3,2023-11-05T22:29:59.294070,Google Pay,Travel Agency,Silver,SFO,United States,North America,Halal
685abfd60f1531c3d1c78c82,P03703,FL00495,2023-11-05,First,1696.95,51B,KLM,23.8,2023-12-02T11:52:46.577287,Bank Transfer,Call Center,NaN,DEL,India,Asia,Diabetic
685abfd60f1531c3d1c78c83,P03704,FL01854,2023-06-12,Business,801.75,17B,United Airlines,29.7,2023-07-09T20:21:07.549746,Apple Pay,Travel Agency,NaN,JFK,United States,North America,Diabetic
685abfd60f1531c3d1c78c84,P03704,FL01327,2022-12-31,Economy,192.16,27C,Qatar Airways,23.4,2023-01-31T23:28:47.739432,Bank Transfer,Call Center,Gold,PEK,China,Asia,Diabetic
685abfd60f1531c3d1c78c85,P03705,FL01315,2023-09-03,Economy,191.27,29B,Singapore Airlines,5,2023-09-28T03:24:32.095110,Bank Transfer,Travel Agency,Gold,LIS,Portugal,Europe,Vegetarian
685abfd60f1531c3d1c78c86,P03705,FL01138,2023-08-24,First,836.82,26C,Emirates,18.7,2023-09-07T15:17:05.013869,PayPal,Website,NaN,NRT,Japan,Asia,Vegetarian
685abfd60f1531c3d1c78c87,P03706,FL00746,2023-11-14,Premium Economy,296.63,3F,United Airlines,1,2023-12-15T08:29:30.710938,Google Pay,Call Center,Platinum,MAD,Spain,Europe,Halal
685abfd60f1531c3d1c78c88,P03706,FL01647,2023-07-07,Economy,168.37,11F,United Airlines,30.5,2023-08-23T03:30:02.314996,Bank Transfer,Call Center,NaN,MAD,Spain,Europe,Halal
685abfd60f1531c3d1c78c89,P03706,FL01721,2022-12-20,Economy,106,24C,Lufthansa,19.4,2023-02-08T19:44:38.981032,Google Pay,Travel Agency,Silver,BOM,India,Asia,Halal
685abfd60f1531c3d1c78c8a,P03706,FL00230,2023-06-19,Business,426.35,23F,Singapore Airlines,5.2,2023-08-07T13:18:01.727031,Apple Pay,Mobile App,NaN,FRA,Germany,Europe,Halal
685abfd60f1531c3d1c78c8b,P03707,FL00828,2023-08-21,Economy,214.81,13B,United Airlines,15.3,2023-10-16T10:33:04.481212,Apple Pay,Call Center,Platinum,JFK,United States,North America,Halal
685abfd60f1531c3d1c78c8c,P03707,FL00815,2023-02-18,Premium Economy,448.49,1E,KLM,6.2,2023-03-18T01:08:21.875385,Bank Transfer,Website,NaN,NRT,Japan,Asia,Halal
685abfd60f1531c3d1c78c8d,P03707,FL01904,2023-09-25,Business,766.97,12F,KLM,30.1,2023-10-16T03:02:51.439786,PayPal,Call Center,Silver,HND,Japan,Asia,Halal
685abfd60f1531c3d1c78c8e,P03708,FL01582,2023-07-28,Economy,155.33,37F,KLM,31.2,2023-08-06T02:54:12.612820,Bank Transfer,Website,Silver,JNB,South Africa,Africa,Lactose-Free
685abfd60f1531c3d1c78c8f,P03708,FL01249,2023-02-22,Economy,171.81,29F,Qatar Airways,30.7,2023-03-06T13:39:57.005482,Bank Transfer,Travel Agency,Silver,BKK,Thailand,Asia,Lactose-Free
685abfd60f1531c3d1c78c90,P03708,FL00456,2023-11-14,Economy,93.83,51A,Lufthansa,18,2023-12-30T02:07:54.640926,PayPal,Website,NaN,JFK,United States,North America,Lactose-Free
685abfd60f1531c3d1c78c91,P03708,FL01436,2023-12-02,Premium Economy,411.17,40A,Air France,7.9,2023-12-27T11:37:05.418865,Bank Transfer,Call Center,NaN,ICN,South Korea,Asia,Lactose-Free
685abfd60f1531c3d1c78c92,P03709,FL01847,2023-05-26,Economy,174.62,38F,United Airlines,4.1,2023-06-30T15:36:03.476175,Google Pay,Website,NaN,PEK,China,Asia,Vegan
685abfd60f1531c3d1c78c93,P03709,FL01217,2023-07-22,Business,630.85,46D,KLM,8.6,2023-08-05T14:12:37.439210,Credit Card,Travel Agency,Silver,FRA,Germany,Europe,Vegan
685abfd60f1531c3d1c78c94,P03709,FL00081,2023-09-15,Economy,204.14,42E,Emirates,13.5,2023-09-21T20:41:52.031159,PayPal,Call Center,NaN,MAD,Spain,Europe,Vegan
685abfd60f1531c3d1c78c95,P03709,FL00051,2023-09-09,First,1322.2,26C,Emirates,19.5,2023-10-23T06:01:48.466167,Apple Pay,Travel Agency,NaN,HND,Japan,Asia,Vegan
685abfd60f1531c3d1c78c96,P03710,FL00896,2023-06-06,Economy,96.47,60E,Lufthansa,29,2023-06-24T19:07:31.375558,Credit Card,Travel Agency,NaN,ZRH,Switzerland,Europe,No Preference
685abfd60f1531c3d1c78c97,P03710,FL01562,2023-02-21,Economy,247.48,34F,British Airways,18,2023-04-09T20:00:47.228056,Apple Pay,Website,NaN,AMS,Netherlands,Europe,No Preference
685abfd60f1531c3d1c78c98,P03710,FL00992,2023-07-31,Business,860.93,7B,United Airlines,0.2,2023-08-18T00:15:26.908702,Google Pay,Call Center,NaN,NRT,Japan,Asia,No Preference
685abfd60f1531c3d1c78c99,P03710,FL00746,2023-11-12,Premium Economy,424.7,52E,United Airlines,16.9,2023-12-15T10:06:29.437523,Apple Pay,Mobile App,NaN,MAD,Spain,Europe,No Preference
685abfd60f1531c3d1c78c9a,P03711,FL00817,2023-07-31,Economy,195.28,54C,British Airways,31.4,2023-08-15T23:43:06.797728,Apple Pay,Travel Agency,Silver,MEX,Mexico,North America,Lactose-Free
685abfd60f1531c3d1c78c9b,P03712,FL00103,2023-02-17,Premium Economy,272.61,9F,Air France,6.7,2023-03-07T22:03:35.701668,Google Pay,Travel Agency,Gold,BOM,India,Asia,Diabetic
685abfd60f1531c3d1c78c9c,P03712,FL01561,2023-11-08,Premium Economy,355.59,51C,Emirates,23.9,2023-11-22T16:43:37.390497,Apple Pay,Website,NaN,DEL,India,Asia,Diabetic
685abfd60f1531c3d1c78c9d,P03713,FL01191,2023-08-05,Economy,156.21,7A,KLM,29.2,2023-09-18T19:22:36.617221,Credit Card,Website,Gold,YUL,Canada,North America,Gluten-Free
685abfd60f1531c3d1c78c9e,P03713,FL00350,2023-08-17,Business,547.89,7D,Emirates,14.5,2023-10-16T16:05:38.104509,Bank Transfer,Travel Agency,Silver,BKK,Thailand,Asia,Gluten-Free
685abfd60f1531c3d1c78c9f,P03714,FL00287,2023-09-25,Economy,222.79,30B,KLM,20.5,2023-10-06T13:10:37.554957,Google Pay,Call Center,Gold,JFK,United States,North America,Gluten-Free
685abfd60f1531c3d1c78ca0,P03714,FL01591,2023-11-15,Premium Economy,387.86,32A,Emirates,3.2,2023-12-02T02:25:00.173229,Credit Card,Mobile App,Gold,AMS,Netherlands,Europe,Gluten-Free
685abfd60f1531c3d1c78ca1,P03714,FL01126,2023-09-19,Economy,152.6,51F,United Airlines,12.4,2023-11-13T09:54:48.211618,Bank Transfer,Travel Agency,NaN,LIS,Portugal,Europe,Gluten-Free
685abfd60f1531c3d1c78ca2,P03715,FL01104,2023-01-18,Premium Economy,421.42,27D,Qatar Airways,11.8,2023-02-25T11:03:18.175049,Bank Transfer,Website,Silver,BKK,Thailand,Asia,Vegetarian
685abfd60f1531c3d1c78ca3,P03715,FL01357,2023-11-30,Economy,190.79,43E,Lufthansa,6.8,2023-12-10T08:52:19.915256,Apple Pay,Website,NaN,AMS,Netherlands,Europe,Vegetarian
685abfd60f1531c3d1c78ca4,P03715,FL01897,2022-11-18,Economy,96.96,20B,British Airways,14.6,2023-01-11T02:02:17.554324,Credit Card,Mobile App,NaN,PEK,China,Asia,Vegetarian
685abfd60f1531c3d1c78ca5,P03716,FL01494,2023-05-06,Economy,123.34,49A,British Airways,0.1,2023-06-24T18:42:17.627495,Bank Transfer,Travel Agency,Gold,CPT,South Africa,Africa,Vegan
685abfd60f1531c3d1c78ca6,P03716,FL01577,2023-05-23,Economy,164.42,29F,United Airlines,22.4,2023-06-25T11:21:26.443072,Apple Pay,Mobile App,Gold,YUL,Canada,North America,Vegan
685abfd60f1531c3d1c78ca7,P03716,FL01981,2023-08-22,Business,545.24,11A,Air France,21.7,2023-08-27T15:39:17.908224,PayPal,Call Center,NaN,JNB,South Africa,Africa,Vegan
685abfd60f1531c3d1c78ca8,P03717,FL01734,2023-08-24,Business,430.64,17A,Lufthansa,28.6,2023-09-03T12:16:09.556221,PayPal,Mobile App,Silver,MEX,Mexico,North America,Gluten-Free
685abfd60f1531c3d1c78ca9,P03717,FL01624,2023-06-08,Business,683.41,37F,Air France,25.6,2023-07-12T15:20:02.650909,PayPal,Mobile App,Silver,ICN,South Korea,Asia,Gluten-Free
685abfd60f1531c3d1c78caa,P03717,FL00162,2023-09-10,Economy,189.56,24E,Emirates,18.2,2023-09-22T17:35:22.789613,PayPal,Mobile App,NaN,NRT,Japan,Asia,Gluten-Free
685abfd60f1531c3d1c78cab,P03718,FL00311,2023-03-12,Business,722.89,36B,British Airways,28.8,2023-04-06T23:24:30.078792,Google Pay,Call Center,Platinum,MEX,Mexico,North America,Standard
685abfd60f1531c3d1c78cac,P03718,FL01487,2023-03-15,Business,758.72,50C,Singapore Airlines,18.9,2023-04-20T22:58:41.022503,Apple Pay,Travel Agency,NaN,DXB,United Arab Emirates,Middle East,Standard
685abfd60f1531c3d1c78cad,P03718,FL01084,2023-03-31,Economy,180.65,3F,Air France,6.9,2023-04-13T15:35:53.212946,Bank Transfer,Call Center,NaN,BKK,Thailand,Asia,Standard
685abfd60f1531c3d1c78cae,P03719,FL00838,2023-08-19,Business,634.31,60A,Air France,26.3,2023-09-08T05:30:25.409675,Google Pay,Mobile App,Gold,NRT,Japan,Asia,No Preference
685abfd60f1531c3d1c78caf,P03719,FL00481,2023-03-31,Business,666.54,46F,United Airlines,10.2,2023-04-07T11:59:35.709263,Credit Card,Website,NaN,DXB,United Arab Emirates,Middle East,No Preference
685abfd60f1531c3d1c78cb0,P03719,FL01205,2023-10-12,Economy,206.19,55B,Air France,22.6,2023-11-21T20:53:44.580421,PayPal,Website,Silver,JNB,South Africa,Africa,No Preference
685abfd60f1531c3d1c78cb1,P03719,FL01697,2023-10-19,Business,658.28,30C,Lufthansa,28.9,2023-11-26T17:04:51.005689,Google Pay,Mobile App,NaN,MAD,Spain,Europe,No Preference
685abfd60f1531c3d1c78cb2,P03720,FL01798,2023-03-21,Economy,249.76,26C,United Airlines,4.5,2023-05-13T01:59:16.716298,PayPal,Call Center,Gold,ICN,South Korea,Asia,Lactose-Free
685abfd60f1531c3d1c78cb3,P03720,FL01853,2023-04-19,Economy,182.42,37B,KLM,12.2,2023-06-14T09:51:01.446291,PayPal,Call Center,Silver,FRA,Germany,Europe,Lactose-Free
685abfd60f1531c3d1c78cb4,P03721,FL01949,2022-12-30,Economy,190.16,12F,Emirates,9.2,2023-02-03T04:17:52.962444,PayPal,Mobile App,NaN,YUL,Canada,North America,Vegetarian
685abfd60f1531c3d1c78cb5,P03722,FL00314,2023-10-08,First,1138.26,17A,Singapore Airlines,20.9,2023-10-16T12:00:55.567565,PayPal,Mobile App,Platinum,HND,Japan,Asia,Vegetarian
685abfd60f1531c3d1c78cb6,P03722,FL01967,2023-05-26,Economy,131.26,6B,Singapore Airlines,2.8,2023-07-25T00:02:03.788480,PayPal,Call Center,NaN,SFO,United States,North America,Vegetarian
685abfd60f1531c3d1c78cb7,P03722,FL00839,2023-06-06,Premium Economy,403.77,23D,United Airlines,9.6,2023-08-02T18:14:47.179964,Bank Transfer,Travel Agency,NaN,LAX,United States,North America,Vegetarian
685abfd60f1531c3d1c78cb8,P03723,FL01584,2023-09-13,Economy,214.34,31D,KLM,16.8,2023-10-20T02:25:34.350829,Apple Pay,Call Center,NaN,JFK,United States,North America,Vegetarian
685abfd60f1531c3d1c78cb9,P03724,FL00429,2023-10-11,Business,715.14,40B,Lufthansa,28.9,2023-12-06T12:00:45.652065,Bank Transfer,Website,NaN,YUL,Canada,North America,Lactose-Free
685abfd60f1531c3d1c78cba,P03724,FL01211,2023-03-24,Premium Economy,418.2,46B,British Airways,2.1,2023-03-29T21:18:29.778977,Credit Card,Mobile App,NaN,ZRH,Switzerland,Europe,Lactose-Free
685abfd60f1531c3d1c78cbb,P03724,FL00081,2023-07-24,Economy,246.95,54E,Emirates,0.4,2023-09-21T21:12:46.992346,Bank Transfer,Mobile App,Gold,MAD,Spain,Europe,Lactose-Free
685abfd60f1531c3d1c78cbc,P03724,FL01413,2023-04-07,Business,750.86,41C,Air France,17.7,2023-04-14T06:28:41.845117,PayPal,Travel Agency,NaN,SFO,United States,North America,Lactose-Free
685abfd60f1531c3d1c78cbd,P03725,FL01641,2023-04-29,Economy,198.02,34D,Emirates,17.9,2023-05-31T15:39:09.139724,Google Pay,Travel Agency,Gold,JFK,United States,North America,No Preference
685abfd60f1531c3d1c78cbe,P03725,FL01822,2023-01-09,Economy,228.35,10E,Emirates,29,2023-01-17T02:28:56.206180,Credit Card,Website,NaN,ZRH,Switzerland,Europe,No Preference
685abfd60f1531c3d1c78cbf,P03725,FL01825,2023-11-14,Premium Economy,303.39,3D,Emirates,7.2,2023-12-03T01:53:18.744033,Credit Card,Mobile App,NaN,YUL,Canada,North America,No Preference
685abfd60f1531c3d1c78cc0,P03726,FL00124,2023-11-09,Economy,151.48,25D,Air France,4,2023-12-18T04:10:24.425115,Apple Pay,Travel Agency,NaN,MEX,Mexico,North America,Standard
685abfd60f1531c3d1c78cc1,P03726,FL01100,2023-03-31,Business,795.27,3F,Qatar Airways,23.4,2023-04-19T06:04:47.919029,Apple Pay,Website,NaN,MAD,Spain,Europe,Standard
685abfd60f1531c3d1c78cc2,P03727,FL01732,2023-01-24,Economy,173.47,50D,United Airlines,14.7,2023-02-05T13:42:19.846485,Apple Pay,Call Center,Silver,JNB,South Africa,Africa,Vegan
